description,genres,img,last_chapter,link,origin,published_date,state,title,type
"A Transbal, Youheibutai alias Boreas est un groupe de mercenaires. Leto y est employé comme apprenti par Alpha, un mercenaire expérimenté. Admiratif devant le talent d'Alpha, il essaie tant bien que mal de se débarrasser de son statut d'apprenti et de se faire accepter par ce dernier. Étant mercenaires, cette fine équipe se retrouvent donc entraîner dans de nombreux incidents... Venez suivre leurs aventures pour savoir ce qui les attendent !","Fantastique, Surnaturel, Action, Aventure",/imgs/mangas/azrael-s-edge.jpg,https://www.japscan.me/manga/azrael-s-edge/,https://www.japscan.me/manga/azrael-s-edge/,Japon,2006,En Cours,Manga Azrael’s Edge,"Shōjo, Josei"
"Ayeshah's secret raconte l'histoire  d'Ayeshah, une fille dont la vie est rythmée par les brimades quotidiennes de sa belle-mère et de ses demi-frères.","Drame, Mystère, Romance, Tragédie, Histoire, Psychologie",/imgs/mangas/ayeshah-s-secret.jpg,https://www.japscan.me/manga/ayeshah-s-secret/,https://www.japscan.me/manga/ayeshah-s-secret/,Chine,2012,Terminé,Manhua Ayeshah's Secret,Seinen
"Azumi est une jeune femme faisant partie d'un groupe de 10 orphelins, entraînés depuis leur enfance en secret par un vieil homme dans le but de devenir des assassins. Un jour, le vieil homme leur annonce qu'il est temps de découvrir le monde extérieur, et ils se voient attribués des missions visant des personnes menaçant la paix du pays.

Azumi commence alors son épopée, où elle rencontrera des personnes formidables, affrontera de redoutables ennemis et se verra confrontée à de terribles épreuves morales l'amenant à faire évoluer son esprit encore naïf.

Le manga se déroule pendant la période Edo, lors du règne des Tokugawa.",Seinen,/imgs/mangas/azumi.jpg,https://www.japscan.me/manga/azumi/,https://www.japscan.me/manga/azumi/,Japon,,,Manga Azumi,1994
"Azumanga Daioh est ce que l'on appelle un « strip comic ». A la manière de Snoopy ou Dilbert, il s'agit de petites histoires de 4 cases qui se terminent par une chute comique. Ici, il sera donc question du quotidien de Yukari Tanizaki, professeur d'anglais, et de ses élèves hors du commun. Au fil des pages, le lecteur fera la connaissance de Sakaki la géante taciturne et ses ennuis avec les chats, de Yomi l'intello du groupe et ses régimes, Chiyo la petite surdouée de 10 ans, Osaka la provinciale dans la lune, et Tomo la « grande gueule » et sa bêtise légendaire.","School Life, Comédie, Ecole, Amitié, Quotidien, Yonkoma, Histoires Courtes, Slice Of Life",/imgs/mangas/azumanga-daioh.jpg,https://www.japscan.me/manga/azumanga-daioh/,https://www.japscan.me/manga/azumanga-daioh/,Japon,2000,Terminé,Manga Azumanga Daioh,Shōnen
"Meng Chuan a vu sa mère tuer sous ses yeux, alors il s'est entraîné très dur dans l'espoir de venger un jour sa mort. Mais ses jours paisibles ont été brisés lorsque ses fiançailles de mariage ont été annulées, une invasion par des forces étrangères, le sanctuaire est tombé aux mains de l'ennemi… Afin de protéger les habitants de Ning City, il a pris son épée et s'est juré d'être le plus fort. C'est une lourde responsabilité et un long voyage…","Action, Aventure, Arts Martiaux, Webcomic",/imgs/mangas/azure-legacy.jpg,https://www.japscan.me/manga/azure-legacy/,https://www.japscan.me/manga/azure-legacy/,Corée Du Sud,2021,En Cours,Manhwa Azure Legacy,Shounen
"Claude est un adolescent qui a le pouvoir de conduire les gens au suicide, sans laisser de trace. Il élimine les cibles qui lui sont soumises, jusqu’au jour où il doit faire disparaître la fragile et énigmatique Azure. Mais comment faire du mal à une personne qui le renvoie à ses propres blessures, et dont il pourrait bien tomber amoureux ?","Drame, Psychologique, School Life, Surnaturel, Romance, Tragédie",/imgs/mangas/azure-and-claude.jpg,https://www.japscan.me/manga/azure-and-claude/,https://www.japscan.me/manga/azure-and-claude/,Japon,,,Manga Azure And Claude,2016
"Webcomic officiel en 4 pages du jeu Azur Lane.

Trailer de l'adaptation en animé : https://youtu.be/gDLE0jfKYKg

La team Du Zodiaque vous offre les premiers chapitre pour Noël 2021 !","Comédie, Amitié, Science-fiction, Mechas, Slice Of Life",/imgs/mangas/azur-lane-4-koma-slow-ahead.jpg,https://www.japscan.me/manga/azur-lane-4-koma-slow-ahead/,https://www.japscan.me/manga/azur-lane-4-koma-slow-ahead/,Japon,,,Manga Azur Lane 4-Koma : Slow Ahead !,2018
"Très jeunes, Yousuke et sa sœur devinrent orphelins. Sa sœur a été adoptée dix ans avant le début de l'histoire, depuis ce jour, il n'a pas arrêté de la chercher. Un jour Yousuke trouva le couple ayant adopté sa sœur, mais il y a un problème, ce couple a deux filles, Ayu et Mayu, les deux sont issues du même orphelinat et ont quasiment le même âge. Ayu et Mayu avaient toutes les deux un grand frère avant d'être adoptées. Les choses vont encore se compliquer quand Yousuke apprendra que l'orphelinat où il avait vécu a brûlé il y a de çà un an, que tout les registres ont été détruit durant l'incendie, et que ceux du couple semblent avoir disparus. Yousuke doit trouver laquelle des filles est sa vraie sœur.",Shōnen,/imgs/mangas/ayu-mayu.jpg,https://www.japscan.me/manga/ayu-mayu/,https://www.japscan.me/manga/ayu-mayu/,Japon,,,Manga Ayu Mayu,2007
"Kippei, playboy de première, est l'archétype du garçon qui ne fiche rien en classe et qui ne s’intéresse qu'aux filles. Mais il ne se doute pas que sa petite vie tranquille de tombeur, va prendre fin le jour où il va devoir prendre en charge sa petite cousine Yuzuyu dont la maman est en pleine dépression depuis le décès de son mari...",Shōjo,/imgs/mangas/babe-my-love.jpg,https://www.japscan.me/manga/babe-my-love/,https://www.japscan.me/manga/babe-my-love/,Japon,,,Manga Babe My Love,2002
Version revisitée du conte Nansō Satomi Hakkenden (la légende des 8 chiens du clan Satomi d’Awa).,"Suspense, Fantastique, Mature, Mystère, Surnaturel, Action, Histoire, Arts Martiaux",/imgs/mangas/babel.jpg,https://www.japscan.me/manga/babel/,https://www.japscan.me/manga/babel/,Japon,2015,En Cours,Manga Babel,Seinen
"Aileen de Sheia' qui s'est réincarnée en dragon, avait la mémoire d'une écolière de 19 ans victime d'intimidation, Na Hui-joo. Je suis heureuse de ressentir cette force que personne n'a jamais éprouvée. J'ai également ressenti pour la première fois l'amour et la gentillesse des gens qui m'entourent.
Comme certains font tout pour l'avoir, d'autres font aussi tout pour s'en débarrasser.","Fantastique, Drame, Comédie, Aventure, Historique, Romance, Réincarnation, Webtoon",/imgs/mangas/baby-dragon.jpg,https://www.japscan.me/manga/baby-dragon/,https://www.japscan.me/manga/baby-dragon/,Corée Du Sud,2021,En Cours,Manhwa Baby Dragon,Shōjo
Baby I Love You est un recueil d'histoires courtes signées Kazuhiko Mishima.,Yaoi,/imgs/mangas/baby-i-love-you.jpg,https://www.japscan.me/manga/baby-i-love-you/,https://www.japscan.me/manga/baby-i-love-you/,Chine,,,Manhua Baby I Love You,2009
"// Réservé par la Blue Flower//

L'enfant d'une prophétie est né pour sauver le monde.

""Je dois me marier pour sauver les gens... ? Je vais faire le mariage !""

L'empereur est un jeune garçon innocent.

Mais...

""Je ne peux pas te donner ma fille ! Elle ne deviendra pas impératrice.""

Mon père a interféré avec mon mariage !

""Ma soeur n'est-elle qu'un jouet pour vous ?“

Et mon frère aussi !?
Serai-je capable de sauver le monde ?",Shōjo,/imgs/mangas/baby-empress.jpg,https://www.japscan.me/manga/baby-empress/,https://www.japscan.me/manga/baby-empress/,Corée Du Sud,,,Manhwa Baby Empress,2021
"Ryuichi et son jeune frère Kotaro se retrouvent orphelins suite au crash de l’avion qui transportait leurs parents. Ils sont recueillis par la directrice de l’Académie Morinomiya mais en échange, Ryuichi devra intégrer le “club des baby-sitters” et s’occuper de la crèche destinée à garder les enfants des professeurs. Habitué à garder son petit frère, Ryuichi se débrouille plutôt bien avec les enfants, mais veiller sur six bébés en même temps, c’est une autre affaire !",Shōjo,/imgs/mangas/baby-sitters.jpg,https://www.japscan.me/manga/baby-sitters/,https://www.japscan.me/manga/baby-sitters/,Japon,,,Manga Baby-Sitters,2009
"Tout débute en 1711, à bord d'un navire. Des alchimistes invoquent un démon pour obtenir l'immortalité. ils obtiennent alors une étrange liqueur qui leur confère la jeunesse et vie éternelle. Bien qu'immortels, ils peuvent néanmoins se tuer entre eux, acquiérant par la même occasion les connaissances de leurs victimes. Près de 200 ans plus tard, en pleine période de prohibition aux Etats Unis, la lutte des immortels reprend avec la distillation du précieux breuvage et le vol de deux bouteilles le contenant.",Shōnen,/imgs/mangas/baccano.jpg,https://www.japscan.me/manga/baccano/,https://www.japscan.me/manga/baccano/,Japon,,,Manga Baccano!,2007
"Alors qu'il est un jeune étudiant faisant passer ses études au premier plan, Eiichirô Maruo décide un jour d'aller regarder les étudiants du club de tennis. Rapidement, Eiichirô est captivé par ce sport, notamment grâce à Takuma Egawa et Natsu Takasaki, deux membres du club, et décide de s'y investir totalement. Malgré son mauvais conditionnement physique, il utilise son intelligence et ses talents d'analyse pour progresser rapidement et battre ses adversaires afin de devenir un joueur professionnel.",Shōnen,/imgs/mangas/baby-steps.jpg,https://www.japscan.me/manga/baby-steps/,https://www.japscan.me/manga/baby-steps/,Japon,,,Manga Baby Steps,2007
À venir...,Rose Office,/imgs/mangas/back-to-rule-again.jpg,https://www.japscan.me/manga/back-to-rule-again/,https://www.japscan.me/manga/back-to-rule-again/,Chine,2019,En Cours,Manhua Back To Rule Again,"Drame, Surnaturel, Post-Apocalyptique, Action, Survival, Webtoon, Zombies, Time Travel"
